onset	duration	trial_type
35.096	4.0	FoilNew
41.099	4.0	LureNew
48.098	4.0	TargetOld
53.117	4.0	LureOld
62.115	4.0	FoilNew
74.115	4.0	TargetOld
79.133	4.0	LureOld
84.131	4.0	TargetOld
90.15	4.0	FoilNew
95.177	4.0	FoilNew
103.165	4.0	TargetOld
109.18	4.0	LureOld
114.193	4.0	FoilNew
120.198	4.0	TargetOld
125.227	4.0	LureNew
131.229	4.0	FoilNew
139.249	4.0	LureOld
145.26	4.0	FoilNew
150.293	4.0	LureOld
154.809	4.0	FoilNew
159.798	4.0	TargetOld
164.814	4.0	LureOld
169.814	4.0	TargetOld
176.842	4.0	FoilNew
183.845	4.0	FoilNew
188.847	4.0	TargetOld
196.846	4.0	TargetOld
201.364	4.0	FoilNew
206.379	4.0	LureNew
211.396	4.0	LureNew
216.425	4.0	LureOld
222.413	4.0	TargetOld
228.413	4.0	TargetOld
233.413	4.0	TargetOld
237.941	4.0	FoilNew
245.032	4.0	LureOld
